timestamp_us,rssi,channel,mac,csi_len,csi_data,experiment_id,zone_id,scenario,distance_tx_rx_m,ground_truth,comment,marker_state
3390582250,-54,6,a0:9f:7a:73:2b:3e,384,-110;-96;8;0;-3;5;2;11;6;16;10;20;13;23;15;25;17;26;17;27;17;26;17;25;15;23;13;21;10;19;7;15;4;11;0;7;-2;2;-4;-3;-6;-7;-6;-11;-6;-15;-6;-17;-4;-19;-2;-21;0;-21;0;-6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;-1;27;-1;30;0;34;2;37;3;38;5;37;6;35;7;31;7;26;6;20;5;14;2;7;-1;0;-6;-7;-10;-13;-15;-18;-19;-23;-22;-26;-25;-30;-27;-32;-28;-32;-28;-32;-27;-30;-25;-28;-21;-24;-17;-21;-14;111;0;8;-16;8;-16;7;-16;7;-15;6;-15;6;-15;5;-15;4;-15;3;-15;2;-15;2;-15;2;-15;2;-15;2;-15;1;-15;1;-15;1;-15;1;-15;1;-14;1;-14;1;-14;2;-14;2;-14;2;-14;2;-14;3;-13;3;-13;4;-13;1;-5;0;-2;-1;0;-1;0;-1;0;0;-2;1;-5;4;-14;5;-15;6;-15;7;-15;8;-15;8;-14;9;-14;10;-14;10;-14;11;-14;11;-14;12;-14;12;-14;12;-13;12;-13;12;-13;12;-13;12;-13;12;-13;12;-14;11;-14;11;-14;11;-15;10;-15;10;-15;10;-16;10;-16;10;-17;111;0;-22;10;-22;9;-21;9;-20;9;-19;8;-18;9;-17;9;-16;9;-16;9;-15;8;-15;8;-14;7;-13;7;-13;7;-12;7;-11;6;-11;6;-11;5;-10;5;-10;4;-9;4;-8;3;-8;3;-7;3;-7;3;-7;2;-7;2;-6;2;-3;0;-1;0;0;-1;1;-1;0;-1;-2;1;-7;2;-18;8;-19;7;-19;6;-19;6;-20;5;-20;5;-21;4;-21;4;-22;4;-22;3;-22;3;-22;3;-22;3;-22;2;-23;2;-23;2;-22;3;-22;3;-21;4;-21;5;-22;6;-22;7;-23;7;-23;8;-23;8;-23;8;-23;8;-23;9,empty,EXP_S114,ZONE_02,presence_immobile,4.1,presence_immobile,personne immobile
3390782377,-55,6,a0:9f:7a:73:2b:3e,384,-110;-96;8;0;2;-5;-1;-11;-4;-16;-7;-21;-9;-24;-11;-26;-12;-28;-13;-28;-14;-28;-13;-26;-12;-24;-10;-22;-8;-19;-6;-16;-3;-12;-1;-8;1;-4;3;1;5;5;5;9;5;12;4;15;3;17;1;18;-1;18;-1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-7;-2;-27;-9;-29;-11;-32;-14;-34;-16;-35;-18;-34;-19;-31;-19;-28;-18;-23;-16;-18;-12;-13;-8;-7;-2;-1;4;4;10;8;16;12;21;15;25;18;28;20;31;22;33;22;33;22;32;22;29;20;25;18;20;15;16;100;0;-10;14;-9;13;-9;13;-9;13;-8;13;-7;13;-6;13;-5;13;-4;13;-4;12;-4;12;-4;12;-4;12;-4;13;-3;13;-3;13;-3;13;-3;13;-3;13;-3;12;-3;12;-3;12;-3;12;-4;12;-4;12;-4;11;-5;11;-6;11;-2;4;-1;1;0;-1;0;-1;0;-1;-1;1;-3;4;-6;13;-7;13;-8;14;-9;14;-9;14;-10;13;-10;13;-11;13;-12;12;-13;12;-14;13;-14;13;-14;12;-14;12;-13;11;-14;11;-14;10;-14;11;-14;11;-13;12;-13;12;-12;12;-12;12;-12;12;-13;12;-13;13;-13;14;-12;14;100;0;21;-8;20;-8;20;-8;19;-7;18;-7;16;-7;16;-7;15;-7;14;-7;14;-7;13;-7;13;-6;12;-6;11;-6;10;-6;10;-6;9;-6;9;-5;9;-5;8;-4;8;-3;7;-3;6;-3;5;-3;5;-3;5;-2;5;-2;5;-2;1;-1;0;-1;-1;0;-2;0;-1;0;1;-2;6;-3;17;-8;17;-7;18;-6;18;-6;18;-5;19;-5;20;-5;20;-4;21;-4;21;-3;21;-3;20;-3;20;-3;21;-3;21;-3;21;-2;21;-2;20;-2;20;-3;19;-4;20;-5;20;-6;21;-6;21;-6;22;-6;21;-7;21;-7;21;-7,empty,EXP_S114,ZONE_02,presence_immobile,4.1,presence_immobile,personne immobile
3390984073,-54,6,a0:9f:7a:73:2b:3e,384,-110;-96;8;0;4;-7;-3;-11;-8;-14;-13;-17;-17;-19;-21;-20;-23;-22;-24;-22;-24;-22;-23;-22;-22;-21;-19;-20;-16;-18;-13;-15;-9;-12;-5;-9;-1;-5;2;-1;4;4;5;8;6;12;5;15;4;17;2;19;0;19;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-5;4;-22;16;-25;18;-29;19;-33;19;-35;19;-36;18;-35;16;-33;13;-29;10;-23;8;-16;6;-9;6;-1;6;7;6;15;7;21;7;27;8;33;10;37;10;39;11;40;11;40;10;38;10;34;8;30;6;26;4;115;0;2;16;2;15;2;15;2;14;3;14;3;14;4;13;5;13;6;12;6;11;6;10;6;10;7;10;7;10;8;11;8;10;8;10;8;10;8;10;7;10;7;10;7;10;7;10;7;10;7;10;6;10;6;10;5;11;1;4;0;1;-1;-1;-1;-1;0;-1;0;1;0;5;0;14;0;15;-1;15;-1;16;-2;16;-2;16;-2;15;-3;15;-4;16;-5;16;-5;17;-5;17;-5;17;-4;16;-4;16;-5;15;-5;15;-5;16;-5;16;-4;17;-3;17;-2;16;-2;16;-2;16;-2;16;-1;17;-1;17;0;18;115;0;14;-21;14;-20;14;-20;13;-19;12;-18;11;-18;10;-17;9;-17;8;-17;7;-17;7;-16;7;-15;6;-15;6;-14;5;-13;5;-13;5;-12;5;-12;4;-11;4;-10;4;-9;4;-8;3;-8;2;-7;2;-7;2;-7;2;-7;2;-6;1;-3;0;-1;-1;0;-1;0;-1;0;1;-2;5;-6;15;-15;15;-14;16;-13;16;-13;17;-13;17;-13;18;-13;19;-13;19;-12;20;-12;19;-12;19;-12;19;-12;19;-12;19;-12;19;-12;19;-12;19;-12;18;-13;17;-14;17;-15;17;-16;17;-17;17;-18;17;-18;16;-19;16;-19;15;-20,empty,EXP_S114,ZONE_02,presence_immobile,4.1,presence_immobile,personne immobile
3391182296,-54,6,a0:9f:7a:73:2b:3e,384,-110;-96;8;0;-5;5;-2;12;0;18;2;23;4;27;5;29;6;31;6;31;6;30;6;29;5;27;4;24;2;20;1;16;-1;11;-2;6;-3;0;-3;-5;-3;-10;-2;-14;0;-17;1;-19;3;-20;6;-21;8;-20;2;-5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;25;9;28;10;32;13;34;15;34;17;34;18;32;18;28;17;24;15;18;12;13;7;8;2;2;-5;-3;-12;-7;-18;-11;-24;-14;-29;-16;-33;-19;-36;-20;-37;-21;-38;-21;-36;-19;-34;-18;-30;-16;-25;-15;-20;115;0;13;-12;13;-12;12;-12;12;-12;11;-12;11;-12;10;-12;9;-12;8;-12;7;-12;7;-12;7;-12;6;-13;6;-13;6;-13;6;-13;6;-13;6;-13;6;-13;6;-13;6;-12;6;-12;6;-12;6;-12;6;-12;7;-12;7;-11;8;-11;3;-4;1;-2;-1;0;-1;0;-1;0;0;-2;3;-5;9;-12;10;-11;11;-11;12;-11;12;-11;12;-10;13;-10;13;-10;14;-9;15;-9;16;-9;16;-9;16;-9;15;-9;15;-8;15;-8;15;-8;16;-8;16;-8;16;-9;15;-9;15;-9;15;-9;15;-10;15;-10;15;-11;15;-11;15;-12;115;0;-25;1;-24;1;-23;1;-22;1;-21;2;-20;2;-19;3;-18;3;-18;4;-17;4;-16;4;-16;3;-15;3;-14;3;-13;3;-13;3;-12;3;-12;3;-12;2;-11;2;-10;2;-9;2;-8;2;-8;2;-8;2;-7;2;-7;1;-7;1;-3;0;-1;0;0;-1;1;-1;0;0;-3;0;-8;0;-21;0;-21;-1;-21;-2;-21;-3;-21;-3;-21;-4;-22;-4;-22;-5;-22;-5;-22;-6;-22;-6;-22;-6;-22;-6;-22;-6;-22;-6;-22;-6;-22;-6;-22;-6;-22;-5;-22;-4;-23;-3;-24;-2;-24;-2;-24;-2;-25;-1;-25;0;-25;0;-25;1,empty,EXP_S114,ZONE_02,presence_immobile,4.1,presence_immobile,personne immobile
3391382104,-54,6,a0:9f:7a:73:2b:3e,384,-110;-96;8;0;-8;9;-7;16;-6;21;-6;26;-6;29;-6;31;-6;32;-6;32;-5;30;-5;28;-5;25;-5;22;-5;17;-4;12;-3;7;-2;2;0;-3;3;-7;5;-10;8;-13;11;-14;13;-14;15;-14;17;-12;18;-9;4;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;-1;29;0;32;1;35;3;37;5;37;7;36;8;33;9;29;9;24;8;18;5;11;1;5;-4;-1;-9;-6;-15;-10;-21;-13;-26;-15;-31;-17;-34;-18;-37;-19;-38;-19;-37;-18;-36;-17;-32;-15;-27;-14;-21;-13;-16;121;0;13;-9;13;-9;13;-8;13;-8;12;-9;12;-9;11;-10;10;-10;9;-10;8;-10;8;-10;8;-10;8;-10;8;-10;8;-11;8;-11;7;-11;8;-11;8;-11;8;-10;8;-10;8;-10;8;-10;8;-10;8;-10;9;-9;9;-8;10;-8;3;-3;1;-1;-1;0;-1;0;-1;0;0;-2;3;-4;9;-10;10;-10;11;-10;12;-10;12;-10;12;-9;13;-8;13;-8;14;-7;15;-7;16;-7;16;-7;16;-7;15;-6;15;-6;15;-5;15;-5;16;-5;16;-6;16;-6;15;-7;15;-7;15;-7;15;-7;15;-7;16;-7;16;-8;16;-8;121;0;-25;4;-25;3;-24;3;-23;3;-22;3;-20;4;-19;4;-19;5;-18;5;-17;5;-17;4;-16;4;-15;4;-14;4;-14;4;-13;4;-13;3;-13;3;-12;2;-11;2;-10;2;-9;2;-8;2;-8;2;-8;2;-7;2;-7;1;-7;1;-3;0;-1;0;0;-1;1;-1;0;0;-3;0;-8;1;-21;2;-21;1;-21;1;-21;0;-22;-1;-22;-1;-23;-2;-23;-2;-23;-3;-23;-3;-23;-3;-23;-3;-23;-3;-23;-3;-23;-4;-23;-4;-23;-4;-22;-3;-22;-2;-23;-1;-23;0;-24;1;-25;1;-25;1;-26;1;-25;2;-25;2;-25;3,empty,EXP_S114,ZONE_02,presence_immobile,4.1,presence_immobile,personne immobile
3391582216,-54,6,a0:9f:7a:73:2b:3e,384,-110;-96;8;0;-11;-4;-17;-2;-22;1;-27;3;-30;5;-31;6;-32;6;-32;6;-31;6;-29;6;-26;5;-23;4;-19;2;-14;1;-9;-1;-4;-2;2;-2;7;-2;11;-1;14;0;17;2;18;4;19;6;18;8;17;10;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;7;-2;29;-3;33;-5;36;-7;38;-9;38;-10;37;-11;35;-10;30;-9;24;-7;18;-3;11;2;5;7;-2;13;-7;18;-12;23;-16;28;-20;31;-22;33;-24;34;-25;33;-25;31;-24;28;-22;24;-20;18;-17;13;-15;112;0;8;14;8;14;8;13;8;13;8;12;9;11;9;10;9;10;9;9;9;9;9;8;10;8;10;8;10;8;11;7;11;7;11;7;11;7;10;7;10;7;10;7;10;7;10;7;9;8;9;8;9;8;8;9;8;9;2;3;0;1;-1;-1;-1;-1;-1;-1;1;0;3;3;10;10;10;11;9;12;9;12;9;13;8;13;8;14;8;15;7;15;7;16;6;16;6;17;6;17;5;17;5;16;5;16;5;16;5;16;5;16;5;16;6;16;6;16;6;16;6;16;7;16;7;16;7;16;8;16;112;0;-4;-24;-4;-24;-4;-23;-4;-22;-5;-21;-5;-20;-5;-19;-6;-19;-6;-18;-6;-17;-6;-16;-5;-15;-5;-14;-5;-14;-5;-13;-5;-13;-5;-12;-4;-12;-4;-11;-4;-10;-3;-10;-3;-9;-3;-8;-3;-8;-3;-7;-3;-7;-2;-7;-2;-7;-1;-3;-1;-1;0;0;0;1;-1;0;-1;-3;-2;-8;-3;-21;-2;-21;-1;-21;0;-22;1;-22;1;-22;1;-22;2;-23;2;-23;3;-23;3;-23;3;-24;3;-24;3;-23;3;-23;3;-23;3;-23;3;-23;2;-23;1;-23;0;-23;0;-24;-1;-24;-2;-25;-2;-25;-3;-25;-3;-25;-3;-25,empty,EXP_S114,ZONE_02,presence_immobile,4.1,presence_immobile,personne immobile
3391783082,-55,6,a0:9f:7a:73:2b:3e,384,-110;-96;8;0;6;4;12;4;16;4;20;4;22;3;23;3;24;3;24;2;23;3;21;3;19;3;16;3;12;3;9;2;5;2;1;1;-3;0;-7;-2;-10;-3;-12;-5;-13;-7;-13;-8;-13;-10;-12;-11;-10;-12;-3;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;-5;10;-21;12;-23;14;-24;16;-25;17;-25;18;-24;17;-22;16;-19;13;-15;9;-12;5;-8;-1;-5;-7;-2;-12;0;-17;2;-22;4;-26;5;-29;6;-31;7;-32;7;-31;7;-29;7;-27;7;-23;6;-18;5;-13;5;113;0;-13;-24;-12;-23;-11;-23;-11;-22;-12;-22;-13;-21;-14;-20;-15;-18;-15;-17;-15;-16;-15;-15;-15;-15;-15;-15;-16;-15;-16;-15;-17;-14;-16;-14;-16;-14;-15;-15;-15;-15;-15;-15;-15;-15;-15;-15;-15;-14;-14;-15;-13;-15;-12;-16;-11;-17;-4;-7;-1;-3;0;0;1;0;0;0;-2;-2;-6;-6;-16;-17;-16;-18;-15;-20;-15;-21;-15;-22;-14;-22;-12;-22;-11;-23;-9;-25;-9;-27;-9;-28;-10;-28;-10;-27;-9;-26;-8;-26;-7;-26;-7;-26;-7;-27;-7;-27;-8;-27;-9;-26;-9;-25;-9;-25;-8;-26;-9;-27;-10;-27;-11;-28;-12;-28;113;0;4;37;4;36;3;34;3;33;3;31;4;29;5;27;6;26;6;25;6;24;6;23;6;22;5;20;5;19;5;18;6;17;5;17;5;17;4;16;3;15;3;14;3;12;3;11;4;10;4;10;3;10;2;9;1;9;0;3;0;0;-1;-1;-1;-3;0;-2;0;3;1;11;2;32;1;31;0;31;-2;31;-3;32;-3;33;-5;34;-6;34;-7;34;-8;33;-8;33;-7;33;-7;33;-7;34;-7;34;-7;33;-7;33;-6;32;-5;32;-3;33;-2;34;-2;36;-1;37;-1;37;0;37;1;36;2;36;3;36,empty,EXP_S114,ZONE_02,presence_immobile,4.1,presence_immobile,personne immobile
3391982218,-55,6,a0:9f:7a:73:2b:3e,384,-110;-96;8;0;-6;9;-6;14;-6;18;-6;22;-6;24;-6;25;-6;26;-5;25;-5;23;-4;21;-4;19;-3;16;-3;12;-2;8;-1;4;0;0;1;-4;3;-7;5;-9;7;-11;8;-12;10;-13;11;-12;12;-11;13;-9;3;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;23;7;25;9;27;11;28;13;27;14;26;15;24;15;20;14;16;11;12;8;7;3;3;-2;0;-8;-3;-14;-5;-19;-7;-24;-8;-28;-9;-31;-10;-33;-10;-33;-10;-32;-9;-30;-9;-27;-8;-23;-7;-17;-7;-13;110;0;13;-3;13;-3;12;-3;12;-3;11;-3;11;-4;10;-4;10;-5;9;-5;9;-5;8;-5;8;-5;8;-6;8;-6;8;-6;8;-6;7;-6;7;-6;7;-6;7;-6;7;-6;7;-7;7;-7;7;-6;7;-6;7;-6;8;-5;8;-5;3;-2;0;-1;-1;0;-1;0;-1;0;1;-1;3;-2;11;-5;11;-4;12;-3;12;-3;12;-3;12;-2;13;-2;13;-1;13;-1;14;0;14;0;14;0;14;0;14;0;14;0;14;1;14;1;14;1;14;1;14;0;14;0;14;0;14;0;14;-1;14;-1;15;-1;15;-2;15;-2;110;0;-20;-2;-20;-2;-19;-2;-18;-1;-18;-1;-17;0;-16;0;-16;1;-15;1;-15;1;-14;2;-13;2;-13;2;-12;2;-12;2;-11;2;-11;2;-10;2;-10;1;-9;1;-9;1;-8;1;-8;1;-7;1;-7;1;-7;1;-7;1;-6;0;-3;0;-1;0;0;-1;1;0;0;0;-2;-1;-6;-2;-17;-5;-17;-5;-16;-6;-16;-7;-16;-7;-16;-8;-17;-8;-17;-9;-17;-9;-17;-9;-17;-9;-17;-9;-17;-9;-17;-9;-17;-9;-17;-9;-17;-8;-17;-8;-17;-7;-17;-7;-18;-6;-19;-6;-19;-5;-20;-5;-20;-4;-20;-4;-20;-3;-21;-3,empty,EXP_S114,ZONE_02,presence_immobile,4.1,presence_immobile,personne immobile
3392184935,-56,6,a0:9f:7a:73:2b:3e,384,-110;-96;8;0;7;-7;8;-12;9;-16;10;-20;10;-22;10;-23;10;-23;10;-23;9;-22;9;-20;8;-17;7;-15;6;-11;4;-8;3;-4;1;-1;-2;2;-4;5;-7;7;-9;8;-11;8;-13;8;-14;7;-15;5;-16;3;-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-6;-3;-22;-11;-24;-13;-25;-16;-25;-18;-24;-19;-23;-19;-20;-19;-17;-16;-13;-13;-10;-9;-7;-4;-4;2;-2;8;-1;13;0;19;1;23;1;27;2;30;2;31;2;32;2;31;2;29;2;25;3;21;4;16;4;12;115;0;-13;3;-12;3;-12;3;-12;3;-12;3;-11;4;-10;4;-10;5;-9;5;-9;5;-9;5;-9;5;-9;5;-8;6;-8;6;-8;6;-8;6;-8;6;-8;6;-8;6;-8;6;-8;6;-8;6;-8;6;-8;5;-9;5;-9;4;-9;4;-4;1;-1;0;0;-1;0;-1;0;-1;-2;0;-4;1;-11;5;-11;4;-12;4;-12;4;-13;3;-13;3;-13;2;-13;2;-14;1;-14;1;-15;1;-15;1;-14;0;-14;0;-14;0;-13;-1;-14;-1;-14;0;-14;0;-14;0;-14;1;-14;1;-14;1;-14;1;-14;1;-14;1;-14;2;-14;2;115;0;18;-1;18;-1;18;-1;17;-1;16;-2;15;-2;14;-2;14;-3;13;-3;13;-3;12;-3;11;-3;10;-3;10;-3;10;-3;9;-3;9;-3;9;-3;8;-3;7;-2;7;-2;6;-2;5;-2;5;-3;5;-2;4;-2;4;-2;4;-2;1;-1;0;-1;-1;0;-2;0;-1;-1;1;-1;5;0;16;0;15;0;15;1;15;2;16;3;16;3;16;3;16;4;16;4;16;4;16;4;17;4;17;4;17;4;17;4;16;4;16;4;16;4;16;3;17;3;17;2;18;1;18;1;19;1;19;0;19;0;19;0;19;-1,empty,EXP_S114,ZONE_02,presence_immobile,4.1,presence_immobile,personne immobile
3392382248,-54,6,a0:9f:7a:73:2b:3e,384,-110;-96;8;0;-12;-8;-18;-9;-24;-9;-28;-9;-31;-9;-33;-9;-34;-8;-33;-8;-31;-8;-29;-7;-25;-6;-21;-6;-17;-6;-12;-5;-6;-4;-1;-2;4;0;8;2;12;5;14;7;16;9;16;12;15;14;13;15;11;16;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4;6;-17;25;-20;27;-23;28;-25;29;-27;28;-27;26;-26;23;-23;20;-18;16;-13;11;-6;7;1;4;9;1;17;-1;24;-3;30;-4;34;-5;38;-6;40;-6;41;-7;40;-7;38;-7;33;-7;28;-7;21;-7;15;-8;106;0;1;17;1;17;1;16;1;16;2;15;2;14;3;14;4;13;4;13;4;12;5;12;5;12;5;12;5;12;6;12;6;12;6;11;6;11;6;11;6;11;6;11;6;11;5;11;5;11;5;12;4;12;4;12;3;12;1;4;0;1;-1;-1;-1;-1;-1;-1;0;1;1;5;4;14;3;14;2;15;2;15;1;15;1;16;0;16;0;16;-1;17;-2;17;-2;18;-2;18;-3;18;-3;17;-3;17;-4;17;-4;17;-4;17;-3;17;-3;17;-2;17;-2;17;-2;17;-2;18;-2;18;-1;18;-1;18;0;18;106;0;4;-25;4;-24;4;-24;3;-23;2;-22;2;-21;1;-20;1;-19;1;-18;0;-18;0;-17;0;-16;-1;-16;-1;-15;-1;-14;-1;-14;-1;-13;-1;-13;0;-12;-1;-11;-1;-10;-1;-9;-1;-9;-1;-8;-1;-8;-1;-7;-1;-7;0;-7;0;-3;0;-1;0;0;-1;1;-1;0;0;-3;1;-8;5;-20;6;-20;7;-19;8;-19;8;-19;9;-19;9;-20;10;-20;10;-20;10;-20;11;-20;11;-20;10;-20;10;-20;10;-20;10;-20;10;-20;9;-20;9;-20;8;-21;7;-22;7;-22;7;-23;6;-24;6;-24;5;-25;5;-25;4;-25,empty,EXP_S114,ZONE_02,presence_immobile,4.1,presence_immobile,personne immobile
