timestamp_us,rssi,channel,mac,csi_len,csi_data,experiment_id,zone_id,scenario,distance_tx_rx_m,ground_truth,comment,marker_state
479582156,-57,6,a0:9f:7a:73:2b:3e,384,-110;-96;8;0;26;14;27;15;27;16;26;16;24;16;21;15;19;13;16;11;13;7;10;3;8;-1;7;-6;7;-10;8;-14;10;-18;13;-21;15;-22;18;-22;20;-21;21;-18;21;-15;20;-12;18;-9;15;-7;12;-5;2;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-7;0;-25;1;-24;0;-23;-2;-20;-3;-17;-2;-14;0;-12;2;-10;6;-9;9;-8;13;-8;16;-9;19;-10;21;-11;23;-12;23;-13;23;-13;23;-12;21;-11;20;-9;18;-7;17;-3;15;1;13;6;11;11;11;15;11;-113;0;13;-15;13;-15;13;-16;13;-16;12;-16;11;-16;10;-16;10;-17;10;-17;10;-18;10;-18;9;-19;9;-19;8;-19;8;-19;9;-19;9;-19;10;-20;10;-20;10;-20;10;-20;10;-20;10;-19;11;-19;12;-18;13;-18;15;-17;15;-17;5;-6;1;-2;-1;0;-1;0;-1;0;0;-2;3;-5;8;-13;9;-12;9;-12;10;-11;10;-10;11;-10;12;-9;12;-9;13;-9;13;-9;13;-9;13;-8;13;-7;13;-7;13;-7;13;-7;13;-8;12;-8;12;-9;12;-9;12;-9;12;-10;13;-10;13;-12;13;-13;13;-14;13;-14;13;-15;-113;0;26;36;26;35;27;34;27;32;27;30;28;29;28;28;28;26;28;25;28;24;28;22;28;21;29;19;29;19;30;19;30;19;29;19;29;18;28;18;28;18;28;17;28;17;27;18;27;18;26;19;25;20;24;21;23;22;8;8;2;2;-1;-1;-1;-2;-1;-1;1;3;4;10;12;30;11;30;10;31;8;32;7;32;7;33;7;33;6;34;6;34;6;35;6;35;6;36;6;36;6;36;7;35;7;34;8;34;9;34;11;35;12;35;14;36;15;36;17;36;19;37;21;37;23;37;24;37;25;37,empty,EXP_S102,ZONE_02,piece_vide,4.1,piece_vide,piece_vide
479782926,-56,6,a0:9f:7a:73:2b:3e,384,-110;-96;8;0;30;-2;32;-1;32;0;31;1;29;2;27;2;23;2;20;1;16;0;12;-3;8;-6;5;-9;3;-13;2;-17;2;-21;3;-24;4;-26;7;-28;9;-27;12;-26;13;-23;14;-20;13;-16;12;-12;10;-10;2;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-5;4;-18;17;-18;15;-18;13;-17;11;-14;9;-11;9;-8;9;-4;11;-1;13;2;15;3;18;4;20;5;23;5;25;4;26;3;26;3;26;3;25;3;23;4;20;5;17;7;14;9;10;12;6;16;3;19;1;-121;0;0;-10;0;-10;-1;-11;-2;-11;-3;-11;-3;-10;-3;-9;-3;-9;-3;-9;-3;-9;-3;-10;-4;-10;-5;-10;-5;-9;-5;-9;-4;-9;-4;-9;-4;-10;-4;-11;-5;-11;-5;-11;-5;-10;-5;-10;-4;-10;-3;-11;-2;-11;-2;-12;-2;-13;-1;-5;-1;-2;0;0;0;0;0;0;-1;-1;-1;-3;-2;-8;-2;-8;-2;-8;-1;-7;0;-7;1;-7;1;-7;2;-8;1;-9;1;-9;1;-8;1;-8;1;-7;2;-7;2;-7;2;-8;2;-8;1;-8;0;-8;0;-8;0;-7;1;-8;1;-9;1;-10;0;-10;-1;-10;-1;-10;-2;-10;-121;0;23;2;22;2;22;1;21;0;21;-1;20;-2;20;-2;20;-3;19;-3;19;-3;18;-4;17;-4;17;-5;17;-6;17;-6;17;-6;17;-6;17;-5;16;-5;16;-5;16;-6;16;-6;16;-5;16;-5;16;-4;16;-3;15;-2;15;-2;5;-1;1;-1;-1;0;-1;-1;-1;-1;1;0;5;2;15;6;15;6;15;7;15;8;15;8;14;9;14;9;14;9;14;9;15;9;15;9;15;9;15;10;15;10;15;10;15;9;15;8;16;8;17;7;18;7;18;6;19;6;20;6;20;5;21;4;21;3;22;3;23;3,empty,EXP_S102,ZONE_02,piece_vide,4.1,piece_vide,piece_vide
479983841,-56,6,a0:9f:7a:73:2b:3e,384,-110;-96;8;0;-28;-24;-29;-25;-28;-27;-26;-27;-24;-26;-22;-24;-19;-21;-16;-17;-14;-13;-12;-8;-11;-2;-11;3;-12;9;-14;13;-17;17;-20;19;-23;20;-26;19;-28;17;-29;15;-28;11;-26;8;-23;4;-19;2;-15;1;-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;28;2;27;3;25;5;22;5;19;4;16;2;13;-1;11;-5;10;-10;10;-14;11;-18;13;-22;15;-24;16;-26;18;-26;19;-26;19;-25;18;-24;17;-22;14;-20;10;-18;5;-17;0;-16;-6;-15;-12;-16;-16;-17;-116;0;-17;16;-17;17;-17;18;-15;20;-14;20;-12;20;-11;19;-10;18;-11;18;-11;18;-11;20;-10;21;-9;21;-8;21;-8;20;-9;20;-10;20;-12;21;-12;22;-12;23;-11;23;-10;22;-11;21;-12;20;-14;19;-16;20;-17;20;-18;20;-7;7;-3;2;0;-1;0;-2;0;-1;-1;1;-3;6;-8;17;-8;16;-8;16;-9;15;-10;13;-11;12;-13;12;-14;12;-15;13;-15;13;-14;13;-14;12;-14;11;-15;10;-16;10;-17;10;-17;11;-16;12;-15;13;-14;12;-14;12;-15;12;-17;13;-17;15;-17;16;-16;18;-15;18;-14;18;-116;0;-36;-41;-36;-40;-36;-38;-36;-35;-36;-33;-37;-31;-37;-30;-37;-28;-37;-27;-36;-26;-36;-24;-36;-22;-36;-20;-37;-20;-38;-20;-37;-20;-37;-20;-36;-20;-35;-20;-34;-19;-34;-18;-34;-18;-34;-19;-33;-20;-32;-21;-31;-22;-29;-23;-28;-24;-10;-9;-3;-3;0;0;1;1;0;1;-3;-4;-8;-11;-22;-31;-21;-33;-20;-34;-18;-35;-17;-37;-16;-37;-16;-38;-16;-39;-16;-39;-16;-39;-16;-40;-16;-41;-16;-41;-15;-41;-15;-41;-16;-40;-17;-39;-18;-39;-20;-39;-22;-40;-24;-40;-26;-41;-27;-41;-29;-41;-31;-40;-33;-41;-35;-41;-36;-41,empty,EXP_S102,ZONE_02,piece_vide,4.1,piece_vide,piece_vide
480184071,-56,6,a0:9f:7a:73:2b:3e,384,-110;-96;8;0;28;-17;30;-17;30;-16;30;-15;28;-13;26;-12;22;-10;17;-9;12;-8;7;-8;2;-8;-3;-10;-8;-11;-12;-14;-15;-17;-17;-20;-17;-23;-16;-26;-15;-27;-12;-27;-9;-26;-6;-24;-4;-21;-2;-17;-1;-13;-1;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-6;3;-22;14;-22;12;-21;10;-19;8;-16;6;-12;6;-8;7;-4;8;0;11;3;14;6;17;8;20;8;23;8;25;8;27;8;27;7;27;6;25;6;23;7;19;7;15;8;10;10;5;12;0;15;-5;18;-8;-121;0;-5;-24;-5;-24;-6;-24;-7;-24;-8;-23;-8;-22;-8;-21;-8;-21;-8;-21;-9;-21;-10;-21;-11;-21;-12;-21;-12;-20;-12;-20;-12;-20;-11;-20;-11;-21;-12;-22;-12;-22;-12;-21;-12;-21;-11;-21;-10;-21;-9;-22;-8;-23;-8;-24;-7;-25;-3;-10;-1;-3;0;0;0;1;0;0;-1;-2;-3;-7;-8;-18;-7;-18;-6;-18;-5;-17;-3;-17;-2;-18;-1;-18;0;-19;0;-20;0;-20;0;-19;0;-19;1;-18;2;-18;2;-19;2;-20;2;-20;1;-20;0;-20;-1;-19;-1;-19;-1;-20;-1;-21;-2;-23;-3;-24;-4;-24;-5;-24;-5;-24;-121;0;46;-5;45;-5;44;-6;43;-8;41;-9;40;-10;39;-11;38;-12;37;-13;35;-14;34;-15;33;-16;32;-17;32;-17;32;-18;32;-18;32;-17;32;-17;31;-17;30;-17;30;-17;30;-17;29;-17;30;-16;30;-15;30;-13;30;-11;30;-10;11;-4;3;-1;-2;0;-2;-1;-1;-1;3;0;11;2;31;6;31;7;31;8;31;10;32;11;32;12;32;12;32;12;32;12;33;12;33;13;34;13;34;13;34;13;34;13;34;12;34;11;35;9;36;8;37;7;39;6;40;5;41;3;42;2;43;0;44;-2;46;-3;46;-4,empty,EXP_S102,ZONE_02,piece_vide,4.1,piece_vide,piece_vide
480382603,-56,6,a0:9f:7a:73:2b:3e,384,-110;-96;8;0;37;1;38;2;39;3;38;4;35;4;32;4;28;3;23;2;18;0;12;-2;7;-5;2;-10;-2;-14;-5;-19;-6;-24;-6;-28;-5;-32;-3;-34;-1;-35;2;-34;4;-32;6;-28;7;-23;6;-18;5;-15;1;-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-8;-1;-30;-4;-29;-6;-26;-7;-24;-8;-20;-7;-17;-5;-13;-1;-10;3;-8;8;-7;13;-6;18;-7;22;-8;26;-9;29;-10;30;-11;31;-12;30;-11;28;-10;26;-8;23;-5;20;-1;16;3;12;9;8;15;5;20;3;-117;0;5;-13;5;-13;4;-14;4;-14;4;-13;3;-13;3;-13;3;-13;2;-13;2;-13;2;-14;1;-14;1;-14;1;-14;1;-14;1;-14;1;-14;1;-14;2;-14;2;-14;2;-14;2;-14;2;-14;2;-14;3;-13;4;-14;5;-14;5;-14;2;-5;0;-2;-1;0;-1;0;-1;0;-1;-2;0;-4;0;-11;0;-11;1;-10;2;-10;3;-10;3;-10;4;-10;4;-10;4;-10;5;-10;5;-10;5;-10;5;-10;5;-9;5;-9;6;-10;5;-10;5;-10;5;-10;5;-10;5;-11;5;-11;5;-11;5;-12;5;-13;5;-13;5;-13;4;-14;-117;0;21;14;21;13;21;13;21;12;21;11;21;10;21;9;20;9;20;8;20;7;19;6;19;5;19;4;20;4;20;4;20;4;20;4;19;4;19;4;19;4;18;4;18;4;18;4;18;4;18;5;17;5;17;6;16;7;6;2;1;0;-1;-1;-1;-1;-1;-1;1;1;4;4;12;13;12;13;11;14;11;14;10;15;10;16;10;16;10;16;10;16;10;17;10;17;11;17;11;17;11;17;11;17;11;16;11;16;12;16;13;16;14;16;15;16;16;16;17;15;18;15;19;15;20;14;21;14;22;14,empty,EXP_S102,ZONE_02,piece_vide,4.1,piece_vide,piece_vide
480583816,-56,6,a0:9f:7a:73:2b:3e,384,-110;-96;8;0;29;-23;31;-24;32;-24;32;-23;30;-21;28;-19;24;-16;19;-13;14;-11;8;-10;1;-9;-5;-10;-11;-11;-17;-13;-21;-16;-24;-20;-25;-23;-25;-26;-24;-28;-21;-29;-17;-29;-13;-27;-10;-24;-7;-20;-5;-16;-2;-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-7;3;-26;15;-26;13;-25;11;-23;8;-20;7;-16;7;-11;7;-6;9;-2;11;2;14;5;17;8;21;10;24;11;27;11;29;11;30;10;30;9;28;9;26;9;23;9;18;9;13;10;7;12;0;15;-6;17;-11;126;0;-6;-14;-6;-14;-6;-14;-7;-14;-7;-13;-8;-12;-7;-12;-7;-12;-7;-12;-7;-12;-8;-12;-9;-12;-9;-12;-9;-11;-9;-11;-8;-11;-8;-12;-8;-13;-8;-13;-8;-13;-8;-13;-8;-13;-8;-12;-7;-13;-6;-13;-6;-14;-5;-15;-5;-15;-2;-6;-1;-2;0;0;0;0;0;0;-1;-1;-3;-3;-7;-8;-7;-8;-6;-8;-6;-9;-5;-9;-4;-9;-4;-10;-4;-10;-4;-11;-4;-11;-4;-11;-4;-10;-3;-10;-3;-10;-3;-11;-3;-11;-3;-11;-4;-11;-4;-11;-4;-11;-4;-11;-4;-11;-4;-12;-4;-13;-5;-13;-6;-13;-6;-13;-7;-13;126;0;25;-6;25;-6;24;-7;23;-7;22;-8;22;-9;21;-9;21;-9;20;-9;19;-10;18;-10;18;-11;17;-11;18;-12;18;-12;18;-12;18;-12;18;-11;18;-11;17;-11;17;-11;17;-11;17;-11;17;-10;18;-9;18;-8;18;-7;18;-6;6;-2;2;-1;-1;0;-2;0;-1;-1;2;-1;6;-1;18;-1;18;0;18;1;19;2;19;3;19;3;19;4;19;4;19;4;19;4;19;4;19;4;19;4;19;4;19;4;19;4;19;3;20;2;20;1;21;1;21;0;22;-1;22;-1;23;-2;23;-3;24;-4;24;-5;25;-6,empty,EXP_S102,ZONE_02,piece_vide,4.1,piece_vide,piece_vide
480782411,-56,6,a0:9f:7a:73:2b:3e,384,-110;-96;8;0;26;28;27;30;27;31;25;31;23;30;20;27;17;23;14;18;12;13;10;6;8;-1;7;-7;8;-13;10;-19;12;-24;15;-27;18;-29;21;-29;24;-28;25;-25;24;-21;23;-17;20;-13;16;-10;12;-7;2;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4;-7;-15;-26;-13;-26;-11;-25;-9;-23;-7;-19;-7;-15;-8;-10;-10;-5;-12;0;-16;4;-19;8;-23;10;-26;12;-28;13;-30;13;-31;12;-31;12;-30;11;-27;10;-23;10;-18;10;-12;10;-6;11;1;13;8;15;13;17;-124;0;26;-15;26;-15;26;-17;25;-18;23;-19;21;-19;20;-19;19;-18;20;-18;20;-19;20;-20;19;-22;18;-23;17;-23;16;-22;17;-21;18;-21;20;-21;20;-22;20;-22;19;-22;18;-22;18;-21;19;-19;21;-19;23;-18;25;-18;26;-18;9;-7;2;-2;-1;0;-1;0;-1;0;1;-2;5;-6;16;-15;16;-14;15;-14;15;-12;16;-11;17;-9;18;-8;20;-8;21;-9;21;-9;20;-9;19;-9;19;-7;20;-6;21;-6;22;-6;22;-8;22;-9;21;-10;20;-10;21;-10;21;-10;23;-10;24;-12;25;-14;25;-16;24;-17;24;-17;-124;0;22;50;22;48;23;46;24;44;26;42;27;41;28;39;28;38;27;37;27;35;27;32;28;30;30;29;31;29;32;29;32;29;31;30;30;29;30;28;29;27;30;26;30;26;29;27;28;27;27;28;25;28;23;29;22;30;7;10;2;3;-1;-1;-1;-3;0;-2;0;3;1;12;2;35;1;36;0;36;-1;37;-3;38;-4;38;-4;38;-4;39;-4;39;-3;40;-3;40;-3;41;-3;41;-3;41;-3;41;-2;40;0;40;3;41;5;42;7;43;8;45;10;46;11;46;13;46;16;47;18;48;20;49;22;50,empty,EXP_S102,ZONE_02,piece_vide,4.1,piece_vide,piece_vide
480982516,-56,6,a0:9f:7a:73:2b:3e,384,-110;-96;8;0;-36;-3;-38;-3;-39;-4;-38;-5;-36;-5;-32;-5;-28;-5;-23;-4;-17;-2;-11;0;-5;3;0;7;5;12;9;17;11;21;12;26;12;29;11;32;9;33;6;32;3;30;1;27;-1;23;-2;18;-2;14;-1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;17;18;16;19;14;18;12;17;11;14;9;11;9;6;8;2;9;-3;9;-8;11;-12;13;-16;15;-19;16;-22;17;-23;18;-24;18;-24;17;-23;16;-22;13;-20;10;-18;5;-15;0;-11;-6;-8;-13;-6;-18;-4;-128;0;-8;13;-8;13;-7;13;-7;13;-6;13;-6;13;-5;13;-5;13;-5;13;-5;13;-4;13;-4;14;-4;14;-3;13;-4;13;-4;13;-4;14;-4;14;-5;14;-5;14;-4;14;-4;13;-4;13;-5;13;-6;13;-6;13;-7;13;-8;13;-3;4;-1;1;0;-1;0;-1;0;-1;-1;0;-2;3;-4;8;-5;8;-5;7;-5;7;-6;7;-6;6;-7;6;-7;6;-7;7;-7;7;-7;7;-7;7;-7;6;-7;6;-7;6;-8;7;-8;7;-7;8;-7;8;-7;8;-7;8;-7;9;-7;10;-8;10;-8;11;-7;12;-7;12;-7;13;-128;0;-19;-17;-19;-16;-19;-15;-19;-14;-19;-13;-19;-12;-19;-11;-19;-10;-19;-10;-19;-9;-19;-8;-19;-7;-19;-6;-20;-6;-20;-6;-20;-6;-20;-6;-19;-6;-19;-6;-19;-6;-18;-6;-18;-6;-18;-6;-18;-6;-18;-6;-17;-7;-17;-8;-16;-8;-6;-3;-2;-1;0;0;0;0;0;0;-1;-2;-3;-6;-7;-15;-7;-15;-6;-16;-6;-16;-5;-17;-5;-17;-5;-17;-5;-17;-5;-17;-6;-18;-6;-18;-6;-18;-6;-18;-6;-18;-7;-18;-7;-18;-8;-17;-8;-17;-9;-17;-10;-17;-11;-17;-12;-18;-13;-18;-14;-17;-15;-17;-16;-17;-17;-17;-18;-17,empty,EXP_S102,ZONE_02,piece_vide,4.1,piece_vide,piece_vide
481184098,-56,6,a0:9f:7a:73:2b:3e,384,-110;-96;8;0;-34;16;-36;16;-37;15;-36;14;-34;13;-30;11;-26;10;-21;8;-15;8;-9;7;-2;8;4;10;9;12;14;15;18;18;20;22;21;25;20;27;19;29;16;29;13;28;9;26;6;22;4;17;3;14;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;-2;28;-5;27;-3;26;-1;23;0;20;0;16;0;11;-3;7;-6;3;-10;0;-14;-2;-19;-3;-23;-4;-27;-3;-30;-3;-32;-2;-32;-2;-32;-1;-30;-2;-27;-2;-24;-4;-19;-6;-14;-9;-8;-12;-2;-17;4;-20;7;-128;0;2;13;2;13;3;14;4;13;4;13;4;12;4;11;4;11;4;11;4;11;5;12;6;12;6;11;6;11;6;10;6;11;5;11;5;12;6;12;6;12;6;12;6;11;5;11;5;11;4;12;3;13;3;13;3;13;1;5;0;1;-1;-1;-1;-1;-1;-1;0;0;1;3;5;8;5;8;4;9;4;9;3;9;2;9;1;10;1;10;1;11;1;11;1;11;1;11;0;10;0;10;-1;11;-1;11;0;11;0;11;1;11;1;11;1;11;0;11;0;12;1;13;1;13;2;14;3;13;3;13;-128;0;-26;3;-25;3;-25;4;-24;5;-23;6;-23;7;-23;7;-22;8;-22;7;-21;8;-20;8;-19;9;-19;9;-19;10;-19;10;-19;10;-19;10;-19;9;-18;9;-18;9;-18;9;-17;9;-18;9;-18;8;-18;7;-18;6;-18;5;-18;5;-7;1;-2;0;0;-1;1;0;0;0;-2;-1;-7;-2;-18;-5;-18;-5;-18;-6;-18;-6;-18;-7;-18;-7;-18;-8;-18;-8;-18;-8;-18;-7;-18;-7;-19;-8;-19;-8;-19;-8;-19;-8;-18;-7;-19;-6;-19;-5;-20;-4;-21;-4;-22;-3;-22;-3;-23;-2;-23;-1;-23;0;-24;1;-25;2;-26;3,empty,EXP_S102,ZONE_02,piece_vide,4.1,piece_vide,piece_vide
481382817,-56,6,a0:9f:7a:73:2b:3e,384,-110;-96;8;0;27;23;28;26;27;27;26;26;24;25;21;23;18;20;15;15;12;10;9;4;7;-2;6;-9;5;-15;6;-21;8;-25;11;-29;14;-31;16;-31;19;-30;20;-28;20;-24;19;-20;17;-16;13;-12;10;-9;2;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3;-7;-12;-27;-10;-26;-8;-25;-6;-23;-5;-20;-5;-15;-6;-11;-8;-6;-11;-2;-14;3;-17;6;-21;8;-24;10;-26;10;-28;11;-29;11;-29;10;-27;10;-25;9;-22;9;-17;9;-12;9;-5;9;2;10;8;12;13;14;-126;0;24;-14;25;-14;26;-15;25;-16;24;-17;23;-17;22;-17;21;-16;21;-16;22;-17;22;-18;21;-19;20;-19;20;-19;20;-18;21;-17;22;-17;23;-17;23;-17;23;-18;23;-17;22;-17;22;-15;22;-14;24;-13;25;-12;27;-11;28;-10;10;-4;3;-1;-1;0;-1;0;-1;0;1;-2;4;-6;13;-16;14;-15;14;-14;15;-13;15;-11;16;-10;17;-9;18;-9;19;-9;19;-9;19;-9;18;-8;18;-7;19;-6;19;-6;20;-6;20;-7;20;-8;19;-9;19;-9;19;-9;20;-9;21;-10;23;-12;24;-13;24;-15;24;-16;23;-16;-126;0;17;46;18;45;19;43;20;41;21;40;22;38;23;38;24;37;24;36;24;34;25;33;26;31;26;30;27;30;27;31;27;31;26;31;26;31;25;30;25;30;25;29;25;30;25;30;24;31;22;31;20;32;18;32;16;33;5;12;1;3;-1;-2;-1;-3;-1;-2;0;3;1;12;3;34;2;35;1;35;-1;36;-3;36;-4;36;-4;36;-5;37;-5;37;-5;37;-4;37;-4;38;-4;38;-4;38;-4;37;-3;37;-2;36;0;37;1;37;3;38;4;40;6;41;8;42;9;42;12;43;14;43;16;44;18;45,empty,EXP_S102,ZONE_02,piece_vide,4.1,piece_vide,piece_vide
